evt_tx_hash,from,to,tokenid,value
0xbad0fcc2aea80d18e3489f229f776b598ca66da320ad84d02ecffae47fa6144d,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0x78752c6daf10c2bf9a9105c8b3bc7b912e2cdd3522dada70040ed3d4fd2b0e06,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,100000000
0x5af0b455813460142dc41c5cfd4ad4d07abc1d8037294e090b073bfa1aa34ce5,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0x22fd2063d7a4db3d711f92ee4edac10a616f87b75f6d673c2323b31230b44ca1,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0x095a3ecadb4a88971600054f6a15603353e6c33ab5b33e91238346a33efff480,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0xc7b8d4e8e0017397017f45b35acb1982a3b477bd33b335c0ed66570d95c8fd2a,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0x5eb5e6e233ef7c2242f4eba8208071a138ec35e1dfde369dca6e43c37d754191,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,19,4602150
0x5eb5e6e233ef7c2242f4eba8208071a138ec35e1dfde369dca6e43c37d754191,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,10000000
0xdfc599507826d26acba8465542ac5220968b54131fc8a85fc4183e121acc89a1,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,9,1985244
0xdfc599507826d26acba8465542ac5220968b54131fc8a85fc4183e121acc89a1,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,10000000
0xabd7654f234763136427969a7c106d76062023dcd583f14c51b1a947254f795f,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,17,2212464
0xabd7654f234763136427969a7c106d76062023dcd583f14c51b1a947254f795f,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,10000000
0xc7bdba965f7b9c7ad8a75cf40927f0c3fe4d4fc9623440f773315aeea699704e,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0x5947bab0c16428edb7226ad22dc43a918d3aefd33fab9fa97de09d8e11959d33,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0x987e55fd05ab93b3b8397452fb26bf99358d7ec17931cc71afc6fd0bad4c2379,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,20000000
0xc08c273744a8166835a9e0368a460bdcf8284ebfe9dc5bd88cfbd0c0ab1781e3,0x0000000000000000000000000000000000000000,0xa7b33cd26f27f1c6b709db5cae442e42387ba69a,32,20000000
0xd5cf84746d7bd759a44767b29122e99433e7b2f81b39a845582bf10662917c87,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,9,4317158
0xd5cf84746d7bd759a44767b29122e99433e7b2f81b39a845582bf10662917c87,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,10000000
0xddf5a020bb21e9ba13daeaa6c1a43816fd4c0ce41a8100b9ff144c6dc420c904,0x0000000000000000000000000000000000000000,0xa7b33cd26f27f1c6b709db5cae442e42387ba69a,32,20000000
0x48ad86d579ad0591e9eef4b60f75bbbf3fb089daccc084e8dc8e11a735b5ce71,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,19,4068778
0x48ad86d579ad0591e9eef4b60f75bbbf3fb089daccc084e8dc8e11a735b5ce71,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,10000000
0x5acf0a6681ae106cc39bbbb91d42b4439e972c0242c65470f224168d56916605,0x22de809abc7257fac7e41a175a09fe0be68ae33c,0x0000000000000000000000000000000000000000,19,8000000
0x5acf0a6681ae106cc39bbbb91d42b4439e972c0242c65470f224168d56916605,0x0000000000000000000000000000000000000000,0x22de809abc7257fac7e41a175a09fe0be68ae33c,32,10000000
0xe4e69b9bca5982f29b00dab00354a46b1b5c3fef5c36611f206118c63844df9e,0x0000000000000000000000000000000000000000,0x957a591c2afd9732758652263f04e81e4b90f381,32,100000000
0x53b35a1bd4a8896ac86faeef2df7fb83ef38470197e7e6297009fd0f945bf21d,0x0000000000000000000000000000000000000000,0xa7b33cd26f27f1c6b709db5cae442e42387ba69a,32,20000000
0x9fd51399ea7f66d5764caf4773e79fb2a29de2022e722dcafc10900bb73ed077,0x0000000000000000000000000000000000000000,0xa7b33cd26f27f1c6b709db5cae442e42387ba69a,19,2350601
0x9fd51399ea7f66d5764caf4773e79fb2a29de2022e722dcafc10900bb73ed077,0x0000000000000000000000000000000000000000,0xa7b33cd26f27f1c6b709db5cae442e42387ba69a,32,10000000
0x7ef66dbdc0d8a14b370d5fb9a88945237abbcbf6d138665e267c8b816b0fc5eb,0x0000000000000000000000000000000000000000,0xa7b33cd26f27f1c6b709db5cae442e42387ba69a,32,20000000
0x4cac8334cb022310730841d62c36bd2ae067400319df25544443cfef964feb40,0x0000000000000000000000000000000000000000,0xa7b33cd26f27f1c6b709db5cae442e42387ba69a,32,20000000
0x3da52ca86b93a273bbee21f21eef20509cc064e8eca85c7a3accb45c9a0a6329,0x0000000000000000000000000000000000000000,0xa7b33cd26f27f1c6b709db5cae442e42387ba69a,32,20000000
0xe49d3147d49a75bbc958438b2a7650ad698b13402e23ae92dc352617de0603a9,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,18,2245000
0xe49d3147d49a75bbc958438b2a7650ad698b13402e23ae92dc352617de0603a9,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x865abab1e75f49035b6605721115c3c3eaa5eabdaf2ce692b6b8bd2485300777,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,23,2167168
0x865abab1e75f49035b6605721115c3c3eaa5eabdaf2ce692b6b8bd2485300777,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x66472b2f0d363c132f8c3014625445650d5f32d5f87a1e1ff392b073744b6955,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,20000000
0x6ec4783fd339d4f2c5071d667b91d71da09bb0da7f2f019b9a42b6e1e93a8ae1,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,9,1965245
0x6ec4783fd339d4f2c5071d667b91d71da09bb0da7f2f019b9a42b6e1e93a8ae1,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0xbdfb7076163f55d599e14b20c16f67c1cc510347a62a44daa5c5bbf170b53045,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,0x0000000000000000000000000000000000000000,9,4000000
0xbdfb7076163f55d599e14b20c16f67c1cc510347a62a44daa5c5bbf170b53045,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,0x0000000000000000000000000000000000000000,23,6000000
0xbdfb7076163f55d599e14b20c16f67c1cc510347a62a44daa5c5bbf170b53045,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0xca59b9e683256e2c3da3b325c1917d17f703566d8e86e01cdfe99490a83cf458,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,9,4000000
0xca59b9e683256e2c3da3b325c1917d17f703566d8e86e01cdfe99490a83cf458,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,10,1973750
0xca59b9e683256e2c3da3b325c1917d17f703566d8e86e01cdfe99490a83cf458,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x4322f1f0f86429069ae4b85b1bd414dd358e2d48814075d03fe4fb6df0544d4b,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,19,4000000
0x4322f1f0f86429069ae4b85b1bd414dd358e2d48814075d03fe4fb6df0544d4b,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,18,2178675
0x4322f1f0f86429069ae4b85b1bd414dd358e2d48814075d03fe4fb6df0544d4b,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x34c376cbd8222bcc1756e362e1957339d030309439e40a3ae1fb2ee1c5ee6c7f,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,9,1998104
0x34c376cbd8222bcc1756e362e1957339d030309439e40a3ae1fb2ee1c5ee6c7f,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x3f4d44dd7c04909baef47d3856946a0c1be06998add815934678e9fd48e4f4c3,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,19,2279057
0x3f4d44dd7c04909baef47d3856946a0c1be06998add815934678e9fd48e4f4c3,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x36ef4452b90ef44bedc243622b9d4190e7d90705051bffa8ebe87a5672dd281f,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,23,2285907
0x36ef4452b90ef44bedc243622b9d4190e7d90705051bffa8ebe87a5672dd281f,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x1d565c95a2b6a54c362fd233bae2a9a4b9169e857cfe780e301bef7d8aedf81f,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x1d2c44aa7ba78ab1b75c1da3147f398598be601e1eb58421c17e214ef54b23d3,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,100000000
0x2bf730da7657bc0fca53227ab2e01048239d6685171c3e668125e1965021d7a6,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,19,2429937
0x2bf730da7657bc0fca53227ab2e01048239d6685171c3e668125e1965021d7a6,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x077fbeb20406df854799d8e18edec9dbf216c06a518cdcb5c80c04327be09e41,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,19,2588534
0x077fbeb20406df854799d8e18edec9dbf216c06a518cdcb5c80c04327be09e41,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xfebe4a2bb10957846e1a2f0007bddffb53f00d6b3d48670b27a3e1a9b90ae93c,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,19,2391007
0xfebe4a2bb10957846e1a2f0007bddffb53f00d6b3d48670b27a3e1a9b90ae93c,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x8f1d5277fb0cb3f9725f15ed779971a0c59d517c88a5d55f04ea0e80de47546d,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,9,2245267
0x8f1d5277fb0cb3f9725f15ed779971a0c59d517c88a5d55f04ea0e80de47546d,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xf95d4e5e15169115c04933517dde93cb10a2a0a9cf39230041eaffb9f53559d4,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,9,2058991
0xf95d4e5e15169115c04933517dde93cb10a2a0a9cf39230041eaffb9f53559d4,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xdf5542fc2420488219f0b95e2e7b7d197ee59f7717a7b2f6baf913e54eae07f5,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,9,4000000
0xdf5542fc2420488219f0b95e2e7b7d197ee59f7717a7b2f6baf913e54eae07f5,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,10,2096250
0xdf5542fc2420488219f0b95e2e7b7d197ee59f7717a7b2f6baf913e54eae07f5,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x61cf121479ec2baeaa68e1873967367cb9c141aa177a47aeec269fc3bf9dd4b6,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,19,2216669
0x61cf121479ec2baeaa68e1873967367cb9c141aa177a47aeec269fc3bf9dd4b6,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0x164e681c9efe4f1c6897790d0a3894cd52ec96a4bc45e0837d3cef7f5e2bee00,0x0000000000000000000000000000000000000000,0x954149c9febade512b1b6c5645bc7aad04053a58,32,20000000
0x82ed140d6bf98ae4dde0d27d4274349f0b99defabcf61104f8fb3044721a5f28,0x0000000000000000000000000000000000000000,0x954149c9febade512b1b6c5645bc7aad04053a58,32,20000000
0x0b85397d7129d943b6787d934f6dd19c41977529e6f941bfb42f3cd6d8870da6,0x0000000000000000000000000000000000000000,0x954149c9febade512b1b6c5645bc7aad04053a58,32,20000000
0x58437187229448f5336033018265d1da15fc5c5408ca6a6a08e858919d1af90d,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,15,2672133
0x58437187229448f5336033018265d1da15fc5c5408ca6a6a08e858919d1af90d,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0x12b52a0dfdb00fa3776d974878c1a8671de5a8a57d036a0a7f7f5aa3570d460d,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x0a76006960d258c8809a4bcfbee7d480b1c4e523e3583671828ea3e67dc29188,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,19,2507625
0x0a76006960d258c8809a4bcfbee7d480b1c4e523e3583671828ea3e67dc29188,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xb807acf6d2375a87da315fbca88ba91d85f57402358ecd7094d5803995c01dc0,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,19,2441713
0xb807acf6d2375a87da315fbca88ba91d85f57402358ecd7094d5803995c01dc0,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x75119ada659c05d95079f6a370273bb345bbf8129d92410d3c4936fdb350b4c3,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,19,2377850
0x75119ada659c05d95079f6a370273bb345bbf8129d92410d3c4936fdb350b4c3,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x35bfbabbab84c822ac4afd785ba0364b553fc7177a727a5f1619b6d7921b3104,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,19,2365006
0x35bfbabbab84c822ac4afd785ba0364b553fc7177a727a5f1619b6d7921b3104,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x4f78cdc47e7d7672233f09ddc1410939d364426fb3e594772a3b5f405aa46af4,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x83d151b3bb64cf41788c026032f62e2676de10fc81e7efe4830097a677e0e2e3,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,19,4000000
0x83d151b3bb64cf41788c026032f62e2676de10fc81e7efe4830097a677e0e2e3,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,18,2141071
0x83d151b3bb64cf41788c026032f62e2676de10fc81e7efe4830097a677e0e2e3,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xeaa27e6d1d328078df9afef4a59a67d9e3d9aef38fa0e8b029813b6c24c6e820,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,9,2008782
0xeaa27e6d1d328078df9afef4a59a67d9e3d9aef38fa0e8b029813b6c24c6e820,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xd5299e834dabb09a015a87157ac53b06bc07d353b22ee21c60427b4d81f17fa8,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,9,8000000
0xd5299e834dabb09a015a87157ac53b06bc07d353b22ee21c60427b4d81f17fa8,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x83c859256d14ba429ecb5362fa7b4cc23cb8e92293fab8ed0b835ad5a02d8740,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,9,2279029
0x83c859256d14ba429ecb5362fa7b4cc23cb8e92293fab8ed0b835ad5a02d8740,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x4e31cd8e7bb0ce3cbef3456185d616e8aeae1f34d6e269184f68ac7321fbad90,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,3,2041512
0x4e31cd8e7bb0ce3cbef3456185d616e8aeae1f34d6e269184f68ac7321fbad90,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x47e0ab23bbdbc0323fd6e732448b14e1feb269d2d48bc865b6324d52652e69f4,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,20,2116291
0x47e0ab23bbdbc0323fd6e732448b14e1feb269d2d48bc865b6324d52652e69f4,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xbd1591149f0293e044a66830996f995d02595555fb897d916cbfd93cc470cf2c,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,23,2434277
0xbd1591149f0293e044a66830996f995d02595555fb897d916cbfd93cc470cf2c,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xa90ec42d5cd3bc85a1889b2c1cd15830521cd5b71c3c8d01612eda6975ac3d9b,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,20,2186057
0xa90ec42d5cd3bc85a1889b2c1cd15830521cd5b71c3c8d01612eda6975ac3d9b,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x3375b4630a08182e475aee0870e20c05b7e86ab412afa75f561e7f18edadf919,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,23,2265420
0x3375b4630a08182e475aee0870e20c05b7e86ab412afa75f561e7f18edadf919,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x2b9c0275baf9a801fde6db89e8669c44eaa621f2f89bdc115072f148bab09402,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,20000000
0x72f953a284515c86e096caac5a0990549256c84fccf77450b3ccc25ee21e0621,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,9,4000000
0x72f953a284515c86e096caac5a0990549256c84fccf77450b3ccc25ee21e0621,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,10,2096250
0x72f953a284515c86e096caac5a0990549256c84fccf77450b3ccc25ee21e0621,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x11fc089349ea1e6ce94bdbc7f91c874af02abdefa082e993e317d5df060c7e1c,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,9,2296728
0x11fc089349ea1e6ce94bdbc7f91c874af02abdefa082e993e317d5df060c7e1c,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x65d1cbff60f7f63a4ee1553352287bad21ea51eff683b6f307ef1546401e8857,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x91fc9ad70d3b70d6dcef43a3538bf5b3eb6ba7d015f38831e6db1c652fdb6332,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,40000000
0x78618b85e9f364469b50f638dfba80d74b7ae4827bb85f6ec904c4d013366c13,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,19,8000000
0x78618b85e9f364469b50f638dfba80d74b7ae4827bb85f6ec904c4d013366c13,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x879b4b8b94846b9fec6f0b707fdfa543f140ee95e7448c73c513858bc628bf7c,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,9,4000000
0x879b4b8b94846b9fec6f0b707fdfa543f140ee95e7448c73c513858bc628bf7c,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,10,1973750
0x879b4b8b94846b9fec6f0b707fdfa543f140ee95e7448c73c513858bc628bf7c,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xf8e9520b887ba5178e85c01987f1d426a90bb90e6f5e5fd126ff498b89b46fe7,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,19,4000000
0xf8e9520b887ba5178e85c01987f1d426a90bb90e6f5e5fd126ff498b89b46fe7,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,18,2317504
0xf86deae0ad532d441b5dcfe9ce8d53503cb980aa607f5793de4da5542b692796,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x0fb8f724f3fcb523094c1446ad4c2c4e556b55f41db94026eece696b029e0d4a,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,15,2716363
0x0fb8f724f3fcb523094c1446ad4c2c4e556b55f41db94026eece696b029e0d4a,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0x0cc860f443f55e46d3be72e5e6f3fa04375c2274230ce9aec3b3da4f0b61dd1f,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,19,2202975
0x0cc860f443f55e46d3be72e5e6f3fa04375c2274230ce9aec3b3da4f0b61dd1f,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,10000000
0x7ce234a3573886c96599aeaf84afc10912fda15e7cd77bab78b0da93798029c6,0x0000000000000000000000000000000000000000,0x9a14607407fca133a9fa354ec588b08b48a2d5e4,32,20000000
0x28734a6a5c27b38f99ecf64c0014c2aaaced18554187e21b8f20664e6b0292f6,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,20000000
0xaec243c43a7ffba86e684230cf80cb6d882df82ab72fc719fa64a2e8e70cdcfb,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,20000000
0x640d93d231ffe087bbb8bc04b3af8cc89e610c010275572386448e74a4e56b0a,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,20000000
0xa4de24ea68ffef0ef313feee5153137e71a88a89c45b6abbdc262affdce77e2a,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,20000000
0xe73244b23751681046d71669654365f48a587c5e1edd521d0ca67942daf3de76,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,20000000
0xc86340ca6d0b81b57d6ad64703711e33533a067ba213bf389556d189171910ea,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,20000000
0x970c1da13e635fff34e1563b30b0fb7a329ca61f37cccff10b865518d7885de6,0x0000000000000000000000000000000000000000,0x9a14607407fca133a9fa354ec588b08b48a2d5e4,32,20000000
0x52fbfeb77430adc1ca21fdc0f36fe434b8353536854f6e9804e7f593b38ff24d,0x0000000000000000000000000000000000000000,0x9a14607407fca133a9fa354ec588b08b48a2d5e4,9,2519950
0x52fbfeb77430adc1ca21fdc0f36fe434b8353536854f6e9804e7f593b38ff24d,0x0000000000000000000000000000000000000000,0x9a14607407fca133a9fa354ec588b08b48a2d5e4,32,10000000
0xe55f82a5f7d87be3c3cc4f3a471a94c26da7eaaea031e7746cab61f35c11710e,0x0000000000000000000000000000000000000000,0x9a14607407fca133a9fa354ec588b08b48a2d5e4,20,2135601
0xe55f82a5f7d87be3c3cc4f3a471a94c26da7eaaea031e7746cab61f35c11710e,0x0000000000000000000000000000000000000000,0x9a14607407fca133a9fa354ec588b08b48a2d5e4,32,10000000
0x968c9b0bc25e2ad4017382855825eafe78fa453566a691505eaeae5872a3719f,0x0000000000000000000000000000000000000000,0xb5392dc04acba5855aed16877b2b7ae83117744e,32,20000000
0x9b0cd6eb810747bb786fbedb551d4a5721d520a0371a2219d3818d817c7eb16d,0x0000000000000000000000000000000000000000,0x9a14607407fca133a9fa354ec588b08b48a2d5e4,32,20000000
0xfa485d8fd713d4866447dd3d0b9877756f87ed3f4d51d8e3dd729d079aa65148,0x0000000000000000000000000000000000000000,0xbded034b01a1176cf6ec0927ea59e23cb68c3ad3,32,40000000
0xb30d187ae8589e8af367e5cc663f86e3cb375b09866b5835a4ba773fd0727b54,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,2,2246990
0xb30d187ae8589e8af367e5cc663f86e3cb375b09866b5835a4ba773fd0727b54,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,32,10000000
0xceddde3ad8eb9ecfa0c851de52dd308bae17a8533f915c97fd60a7528b27940f,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,9,2411632
0xceddde3ad8eb9ecfa0c851de52dd308bae17a8533f915c97fd60a7528b27940f,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,32,10000000
0x81d088ad97895d6a77e67ebcdbed4ca61711cbc46141cd3a29ec1fc0a8c2993e,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,32,40000000
0x8e566ae9120bc1e75e716b9e3e87a74ec1a82da76e4a3ef8a9be6386be887fc8,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,9,4166540
0x8e566ae9120bc1e75e716b9e3e87a74ec1a82da76e4a3ef8a9be6386be887fc8,0x0000000000000000000000000000000000000000,0x9e315e9701908501f6dc68a2af6e28a20c75d970,32,10000000
0x8e515f9a9ebba8a81a14b3c68fad154594f44da3ae270a35a00f34337b4c42f8,0x9e315e9701908501f6dc68a2af6e28a20c75d970,0x0000000000000000000000000000000000000000,9,8000000
