master_address,alternative_address
0x19c4f8d95f14540e7eeff9615c2448a493a9c095,0x19c4f8d95f14540e7eeff9615c2448a493a9c095
0x0c6909b890507efae9bf5fd9b08729e850c6317e,0x19c69aba3447cbf6c6c971b18f2e2cd55f8d2ce0
0x14ebe8a6b8f5b18b291287886311ab8658e98db6,0x19cd2a253b3e559b2b5ad57170b4d5b97b64bfb3
0x19e5aaea2ca247eee7784254683d4bf0b37bf68b,0x19e5aaea2ca247eee7784254683d4bf0b37bf68b
0x19efeef616e848eb95915e959309ec2ff995ab06,0x19efeef616e848eb95915e959309ec2ff995ab06
0x19f7dcaba25303068a4d66a3527e166a2f970047,0x19f7dcaba25303068a4d66a3527e166a2f970047
0x19f87d12c0d5cb82359566ea7aa37669d8aec2b1,0x19f87d12c0d5cb82359566ea7aa37669d8aec2b1
0x19ffa65cf48b8d0cd9081958e69b7a170824955c,0x19ffa65cf48b8d0cd9081958e69b7a170824955c
0x0c6909b890507efae9bf5fd9b08729e850c6317e,0x19fff7b830e828647059e636d1faebe0125a2ffd
0x1a010a7001cca2d86e390b1cb08b74fbc5969d11,0x1a010a7001cca2d86e390b1cb08b74fbc5969d11
0x1a05a7e4cc57897fcad9acf24f8418699afb6469,0x1a05a7e4cc57897fcad9acf24f8418699afb6469
0x1a0ee44788832c7702a462e5e0cecde19a2d432f,0x1a0ee44788832c7702a462e5e0cecde19a2d432f
0x1a1f337faa595a3603b4a3e67776150e7883954d,0x1a1f337faa595a3603b4a3e67776150e7883954d
0x1a20b32fde1edfab1f84b325379a7c5609abc49b,0x1a20b32fde1edfab1f84b325379a7c5609abc49b
0x1a28dcb9c4ffd2555ba0536893f5e06d5e62a27d,0x1a28dcb9c4ffd2555ba0536893f5e06d5e62a27d
0x1a355ce45a156a11ae5e6672579a81c6baa71b8c,0x1a355ce45a156a11ae5e6672579a81c6baa71b8c
0x1531b8c20cdbd1463c8935cb32f1935cdb5cc255,0x1a359202bfff428f17b021426d20aa01a625c071
0x1a3fca6ba85fa6d5413dcd4fe7aba84364521317,0x1a3fca6ba85fa6d5413dcd4fe7aba84364521317
0x1a405e585c18336780e6bd4ed06c260a72449cb5,0x1a405e585c18336780e6bd4ed06c260a72449cb5
0x1a4999048a9fa13125edce959de4a5713b76735f,0x1a4999048a9fa13125edce959de4a5713b76735f
0x1a4b7409e020140443a02ef26858a7e53ac7d652,0x1a4b7409e020140443a02ef26858a7e53ac7d652
0x1a51af25962d7bfea60b5481e3c9b2e363ba7e30,0x1a51af25962d7bfea60b5481e3c9b2e363ba7e30
0x1a530849a62110cc93749de1e52275b96275b851,0x1a530849a62110cc93749de1e52275b96275b851
0x1a560d6828e032416350e81bc37b653d9c58e480,0x1a560d6828e032416350e81bc37b653d9c58e480
0x1a5b3eb121846c9505e271067f6fef7fa7ebb5f1,0x1a5b3eb121846c9505e271067f6fef7fa7ebb5f1
0x1a60dfb071b039c6e33dcb3220891c83da72c1be,0x1a60dfb071b039c6e33dcb3220891c83da72c1be
0x1a616dae57382a9084c026d3f475aed59c2668cb,0x1a616dae57382a9084c026d3f475aed59c2668cb
0x1a784757bd4fd2a7cbb78bc741eb11ea13a0818f,0x1a784757bd4fd2a7cbb78bc741eb11ea13a0818f
0x10b9f46e437465cad0f74c7eedd684602b7aa3ea,0x1a7861a39e74d93c8eb883d774f168be46f81228
0x1a840715c32bb2e221814095e2cb537fb65b2dbd,0x1a840715c32bb2e221814095e2cb537fb65b2dbd
